Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Fix_quality,Zone,Letter
1665083075.60203,0,68676,0,GPS1_Frame,42.337337493896484,-71.0864486694336,9.399999618530273,328117.4375,4689339.5,2,19,T
1665083076.6036487,0,68677,0,GPS1_Frame,42.33732986450195,-71.08645629882812,9.399999618530273,328116.375,4689339.0,2,19,T
1665083077.602043,0,68678,0,GPS1_Frame,42.33732223510742,-71.08647155761719,9.5,328115.40625,4689338.0,2,19,T
1665083078.601182,0,68679,0,GPS1_Frame,42.33731460571289,-71.08648681640625,9.5,328114.40625,4689337.5,2,19,T
1665083079.6022952,0,68680,0,GPS1_Frame,42.33730697631836,-71.08649444580078,9.699999809265137,328113.46875,4689336.5,2,19,T
1665083080.5990317,0,68681,0,GPS1_Frame,42.33729934692383,-71.08650207519531,9.899999618530273,328112.5625,4689335.5,2,19,T
1665083081.5994492,0,68682,0,GPS1_Frame,42.3372917175293,-71.08651733398438,10.0,328111.65625,4689335.0,2,19,T
1665083082.600481,0,68683,0,GPS1_Frame,42.337284088134766,-71.0865249633789,10.100000381469727,328110.6875,4689334.0,2,19,T
1665083083.5996625,0,68684,0,GPS1_Frame,42.337276458740234,-71.08654022216797,10.0,328109.71875,4689333.0,2,19,T
1665083084.6077306,0,68685,0,GPS1_Frame,42.3372688293457,-71.0865478515625,9.899999618530273,328108.75,4689332.5,2,19,T
1665083085.5990634,0,68686,0,GPS1_Frame,42.33726119995117,-71.08656311035156,9.899999618530273,328107.6875,4689331.5,2,19,T
1665083086.5949652,0,68687,0,GPS1_Frame,42.33725357055664,-71.08657836914062,9.899999618530273,328106.71875,4689330.5,2,19,T
1665083087.621824,0,68688,0,GPS1_Frame,42.33724594116211,-71.08658599853516,10.0,328105.6875,4689330.0,2,19,T
1665083088.6001754,0,68689,0,GPS1_Frame,42.33723831176758,-71.08660125732422,10.100000381469727,328104.65625,4689329.0,2,19,T
1665083089.6083047,0,68690,0,GPS1_Frame,42.33723068237305,-71.08660888671875,10.100000381469727,328103.65625,4689328.5,2,19,T
1665083090.5939476,0,68691,0,GPS1_Frame,42.337223052978516,-71.08662414550781,10.0,328102.625,4689327.5,2,19,T
1665083091.597694,0,68692,0,GPS1_Frame,42.337215423583984,-71.08663177490234,10.0,328101.625,4689326.5,2,19,T
1665083092.5942905,0,68693,0,GPS1_Frame,42.33720779418945,-71.0866470336914,10.0,328100.625,4689325.5,2,19,T
1665083093.6007495,0,68694,0,GPS1_Frame,42.33720016479492,-71.08666229248047,9.899999618530273,328099.59375,4689325.0,2,19,T
1665083094.5989518,0,68695,0,GPS1_Frame,42.33719253540039,-71.086669921875,9.800000190734863,328098.59375,4689324.0,2,19,T
1665083095.5964375,0,68696,0,GPS1_Frame,42.33718490600586,-71.08668518066406,9.899999618530273,328097.6875,4689323.0,2,19,T
1665083096.6005342,0,68697,0,GPS1_Frame,42.33717727661133,-71.0866928100586,9.899999618530273,328096.8125,4689322.5,2,19,T
1665083097.5970998,0,68698,0,GPS1_Frame,42.3371696472168,-71.08670043945312,9.699999809265137,328095.875,4689321.5,2,19,T
1665083098.5947099,0,68699,0,GPS1_Frame,42.337162017822266,-71.08671569824219,9.600000381469727,328094.84375,4689321.0,2,19,T
